"ID","Opportunity Name","AccountId","Amount","Close Date","Stage","Product","Sales Agent","Opportunity_ID__c","STATUS"
"006i80000007PVQAA2","Rangreen - MG Advanced","001i8000001Akg1AAC","0.0","2017-04-12","Closed Lost","MG Advanced","Versie Hillebrand","91JBU17E","Item Created"
"006i80000007PVRAA2","Konex - MG Advanced","001i8000001AkfoAAC","0.0","2017-04-16","Closed Lost","MG Advanced","Vicki Laflamme","4MMQZHCK","Item Created"
"006i80000007PVSAA2","Finjob - MG Advanced","001i8000001AkfVAAS","0.0","2017-04-13","Closed Lost","MG Advanced","Zane Levy","RSKU2ZHM","Item Created"
"006i80000007PVTAA2","dambase - MG Advanced","001i8000001AkfMAAS","0.0","2017-04-15","Closed Lost","MG Advanced","Anna Snelling","8LTQ9ESQ","Item Created"
"006i80000007PVUAA2","Stanredtax - GTX Plus Basic","001i8000001AkgAAAS","1142.0","2017-04-15","Closed Won","GTX Plus Basic","Anna Snelling","EBBIJKLT","Item Created"
"006i80000007PVVAA2","Zathunicon - GTX Basic","001i8000001AkgPAAS","491.0","2017-05-27","Closed Won","GTX Basic","Corliss Cosme","8RIKWACO","Item Created"
"006i80000007PVWAA2","Y-corporation - GTX Plus Pro","001i8000001AkgNAAS","5482.0","2017-07-07","Negotiation/Review","GTX Plus Pro","Daniell Hammack","FM505XD5","Item Created"
"006i80000007PVXAA2","Finhigh - GTX Pro","001i8000001AkfUAAS","0.0","2017-04-18","Closed Lost","GTX Pro","Darcel Schlecht","U3394VAL","Item Created"
"006i80000007PVYAA2","Domzoom - MG Special","001i8000001AkfNAAS","0.0","2017-04-14","Closed Lost","MG Special","Darcel Schlecht","G58AHYTW","Item Created"
"006i80000007PVZAA2","Funholding - GTX Pro","001i8000001AkfWAAS","5678.0","2017-04-09","Closed Won","GTX Pro","Darcel Schlecht","KK7L97V7","Item Created"
"006i80000007PVaAAM","Bioplex - GTX Pro","001i8000001ALqUAAW","0.0","2017-04-16","Closed Lost","GTX Pro","Donn Cantrell","GWRPJWRO","Item Created"
"006i80000007PVbAAM","Sumace - GTX Basic","001i8000001AkgDAAS","547.0","2017-06-14","Closed Won","GTX Basic","Donn Cantrell","GNKFTK7J","Item Created"
"006i80000007PVcAAM","Umbrella Corporation - GTX Basic","001i8000001AkgIAAS","0.0","2017-04-16","Closed Lost","GTX Basic","Garret Kinder","UEL6CAP9","Item Created"
"006i80000007PVdAAM","Singletechno - GTX Plus Basic","001i8000001Akg8AAC","935.0","2017-05-25","Closed Won","GTX Plus Basic","Hayden Neloms","2FEA30KT","Item Created"
"006i80000007PVeAAM","Scotfind - GTX Plus Pro","001i8000001Akg5AAC","4761.0","2017-04-10","Closed Won","GTX Plus Pro","Hayden Neloms","P2VXL7MO","Item Created"
"006i80000007PVfAAM","Newex - MG Advanced","001i8000001AkfvAAC","3224.0","2017-04-14","Closed Won","MG Advanced","Hayden Neloms","YT7QY06V","Item Created"
"006i80000007PVgAAM","Sunnamplex - GTX Basic","001i8000001AkgEAAS","501.0","2017-04-17","Closed Won","GTX Basic","Kami Bicknell","L66MAMK5","Item Created"
"006i80000007PVhAAM","Statholdings - MG Advanced","001i8000001AkgBAAS","3532.0","2017-04-17","Closed Won","MG Advanced","Lajuana Vencill","RGYBSSEK","Item Created"
"006i80000007PViAAM","Xx-holding - GTX Pro","001i8000001AkgLAAS","4320.0","2017-04-12","Closed Won","GTX Pro","Maureen Marcano","5KC9ZGBX","Item Created"
"006i80000007PVjAAM","Genco Pura Olive Oil Company - MG Special","001i8000001AkfZAAS","0.0","2017-04-10","Closed Lost","MG Special","Moses Frase","AYIPNQFR","Item Created"
"006i80000007PVkAAM","Zotware - GTX Plus Basic","001i8000001AkgSAAS","1123.0","2017-06-11","Closed Won","GTX Plus Basic","Reed Clapper","Q1MP64HG","Item Created"
"006i80000007PVlAAM","Xx-zobam - GTX Pro","001i8000001AkgMAAS","5217.0","2017-04-09","Closed Won","GTX Pro","Rosie Papadopoulos","XGD6BFD6","Item Created"
"006i80000007PVmAAM","Codehow - MG Special","001i8000001ALqaAAG","0.0","2017-05-27","Closed Lost","MG Special","Versie Hillebrand","1IH166HI","Item Created"
"006i80000007PVnAAM","Labdrill - GTX Basic","001i8000001AkfqAAC","595.0","2017-06-10","Closed Won","GTX Basic","Vicki Laflamme","BK85705L","Item Created"
"006i80000007PVoAAM","Konex - GTX Plus Pro","001i8000001AkfoAAC","5848.0","2017-04-16","Closed Won","GTX Plus Pro","Vicki Laflamme","77MKNCO3","Item Created"
"006i80000007PVpAAM","Faxquote - GTX Basic","001i8000001AkfTAAS","0.0","2017-04-09","Closed Lost","GTX Basic","Zane Levy","OB7TAJOZ","Item Created"
"006i80000007PVqAAM","Plexzap - MG Special","001i8000001AkfyAAC","0.0","2017-04-13","Closed Lost","MG Special","Zane Levy","DU0E2LMZ","Item Created"
"006i80000007PVrAAM","Xx-holding - GTX Plus Pro","001i8000001AkgLAAS","5884.0","2017-04-17","Closed Won","GTX Plus Pro","Zane Levy","1B4CL153","Item Created"
"006i80000007PVsAAM","Betatech - MG Advanced","001i8000001ALqSAAW","3666.0","2017-06-02","Closed Won","MG Advanced","Anna Snelling","93X2W24Q","Item Created"
"006i80000007PVtAAM","Zathunicon - GTX Basic","001i8000001AkgPAAS","0.0","2017-04-18","Closed Lost","GTX Basic","Boris Faz","U0E9CRX5","Item Created"
"006i80000007PVuAAM","Konex - GTX Basic","001i8000001AkfoAAC","598.0","2017-04-20","Closed Won","GTX Basic","Cassey Cress","I7KV29LC","Item Created"
"006i80000007PVvAAM","Initech - MG Advanced","001i8000001AkfhAAC","3275.0","2017-04-16","Closed Won","MG Advanced","Cassey Cress","NNM6GN1J","Item Created"
"006i80000007PVwAAM","Funholding - GTX Basic","001i8000001AkfWAAS","0.0","2017-04-10","Closed Lost","GTX Basic","Cecily Lampkin","D1UDLFVY","Item Created"
"006i80000007PVxAAM","Isdom - GTX Basic","001i8000001AkfjAAC","0.0","2017-04-18","Closed Lost","GTX Basic","Cecily Lampkin","M8WP93D4","Item Created"
"006i80000007PVyAAM","Zumgoity - MG Special","001i8000001AkgTAAS","0.0","2017-04-20","Closed Lost","MG Special","Cecily Lampkin","3GPAFD3X","Item Created"
"006i80000007PVzAAM","Betasoloin - GTX Pro","001i8000001ALqRAAW","0.0","2017-05-30","Closed Lost","GTX Pro","Daniell Hammack","XUQ7RS1Q","Item Created"
"006i80000007PW0AAM","Ron-tech - GTX Pro","001i8000001Akg3AAC","4978.0","2017-04-18","Closed Won","GTX Pro","Darcel Schlecht","UFGI9P05","Item Created"
"006i80000007PW1AAM","Dalttechnology - MG Special","001i8000001AkfLAAS","56.0","2017-05-29","Closed Won","MG Special","Elease Gluck","RDQZ245F","Item Created"
"006i80000007PW2AAM","Inity - MG Advanced","001i8000001AkfiAAC","3077.0","2017-04-14","Closed Won","MG Advanced","Gladys Colclough","JA2CDNVM","Item Created"
"006i80000007PW3AAM","Hottechi - GTX Plus Basic","001i8000001AQMaAAO","974.0","2017-04-17","Closed Won","GTX Plus Basic","Hayden Neloms","R0XAJA2I","Item Created"
"006i80000007PW4AAM","Cheers - GTX Plus Basic","001i8000001ALqZAAW","915.0","2017-04-10","Closed Won","GTX Plus Basic","Kami Bicknell","BU1B6PHK","Item Created"
"006i80000007PW5AAM","Singletechno - GTX Plus Basic","001i8000001Akg8AAC","0.0","2017-08-12","Closed Lost","GTX Plus Basic","Kary Hendrixson","C3918FWQ","Item Created"
"006i80000007PW6AAM","Blackzim - MG Advanced","001i8000001ALqVAAW","0.0","2017-04-16","Closed Lost","MG Advanced","Kary Hendrixson","8GBXTWXE","Item Created"
"006i80000007PW7AAM","Condax - GTX Plus Basic","001i8000001AkfJAAS","983.0","2017-06-20","Closed Won","GTX Plus Basic","Kary Hendrixson","Z29AX2KB","Item Created"
"006i80000007PW8AAM","Inity - GTX Plus Basic","001i8000001AkfiAAC","1204.0","2017-04-10","Closed Won","GTX Plus Basic","Marty Freudenburg","E733YMVH","Item Created"
"006i80000007PW9AAM","Condax - GTX Plus Pro","001i8000001AkfJAAS","0.0","2017-04-16","Closed Lost","GTX Plus Pro","Moses Frase","Y35ES8UY","Item Created"
"006i80000007PWAAA2","Konmatfix - GTX Plus Basic","001i8000001AkfpAAC","970.0","2017-04-10","Closed Won","GTX Plus Basic","Niesha Huffines","QDRYCR05","Item Created"
"006i80000007PWBAA2","Betasoloin - GTX Basic","001i8000001ALqRAAW","575.0","2017-04-16","Closed Won","GTX Basic","Reed Clapper","TYWS7KJR","Item Created"
"006i80000007PWCAA2","Ganjaflex - GTX Plus Pro","001i8000001AkfXAAS","5986.0","2017-06-18","Closed Won","GTX Plus Pro","Rosie Papadopoulos","X22G55Y5","Item Created"
"006i80000007PWDAA2","Finhigh - GTX Plus Basic","001i8000001AkfUAAS","0.0","2017-04-21","Closed Lost","GTX Plus Basic","Versie Hillebrand","X7FZMKZW","Item Created"
"006i80000007PWEAA2","Rantouch - MG Special","001i8000001Akg2AAC","64.0","2017-06-16","Closed Won","MG Special","Vicki Laflamme","72WE0PUH","Item Created"
"006i80000007PWFAA2","Zencorporation - GTX Plus Basic","001i8000001AkgQAAS","1096.0","2017-07-08","Negotiation/Review","GTX Plus Basic","Zane Levy","SKBDCYV5","Item Created"
"006i80000007PWGAA2","Scotfind - GTX Basic","001i8000001Akg5AAC","0.0","2017-04-15","Closed Lost","GTX Basic","Zane Levy","HLGGWYP1","Item Created"
"006i80000007PWHAA2","J-Texon - MG Advanced","001i8000001AkflAAC","3070.0","2017-06-26","Closed Won","MG Advanced","Zane Levy","RU3OP2BA","Item Created"
"006i80000007PWIAA2","Finhigh - MG Special","001i8000001AkfUAAS","0.0","2017-04-11","Closed Lost","MG Special","Anna Snelling","YXOM4S7G","Item Created"
"006i80000007PWJAA2","Initech - GTX Basic","001i8000001AkfhAAC","0.0","2017-04-11","Closed Lost","GTX Basic","Boris Faz","JPH5WS60","Item Created"
"006i80000007PWKAA2","Mathtouch - GTX Plus Basic","001i8000001AkftAAC","0.0","2017-04-17","Closed Lost","GTX Plus Basic","Cassey Cress","O1TDG6YN","Item Created"
"006i80000007PWLAA2","Rangreen - MG Special","001i8000001Akg1AAC","0.0","2017-04-20","Closed Lost","MG Special","Cecily Lampkin","4INFXLM5","Item Created"
"006i80000007PXxAAM","Isdom - MG Advanced","001i8000001AkfjAAC","3409.0","2017-04-18","Closed Won","MG Advanced","Cecily Lampkin","LIZMTGH2","Item Created"
"006i80000007PXyAAM","Acme Corporation - GTX Plus Pro","001i8000001ALqQAAW","5721.0","2017-06-11","Closed Won","GTX Plus Pro","Daniell Hammack","04LU4OPA","Item Created"
"006i80000007PXzAAM","Ganjaflex - GTX Pro","001i8000001AkfXAAS","5039.0","2017-06-28","Closed Won","GTX Pro","Daniell Hammack","T1I8GE75","Item Created"
"006i80000007PY0AAM","Xx-zobam - GTX Pro","001i8000001AkgMAAS","5000.0","2017-04-11","Closed Won","GTX Pro","Daniell Hammack","2HU581DM","Item Created"
"006i80000007PY1AAM","Hottechi - GTX Basic","001i8000001AQMaAAO","0.0","2017-04-18","Closed Lost","GTX Basic","Darcel Schlecht","75S7S74S","Item Created"
"006i80000007PY2AAM","Codehow - GTX Pro","001i8000001ALqaAAG","0.0","2017-04-18","Closed Lost","GTX Pro","Darcel Schlecht","VTVF5TBV","Item Created"
"006i80000007PY3AAM","Gogozoom - GTX Plus Pro","001i8000001AkfbAAC","4955.0","2017-04-16","Closed Won","GTX Plus Pro","Darcel Schlecht","6AC2ATXU","Item Created"
"006i80000007PY4AAM","Condax - GTX Pro","001i8000001AkfJAAS","5065.0","2017-04-17","Closed Won","GTX Pro","Darcel Schlecht","F4J6AVPQ","Item Created"
"006i80000007PY5AAM","Globex Corporation - GTX Pro","001i8000001AkfaAAC","4343.0","2017-04-17","Closed Won","GTX Pro","Darcel Schlecht","NFTSU7RW","Item Created"
"006i80000007PY6AAM","Stanredtax - GTX Pro","001i8000001AkgAAAS","3892.0","2017-04-20","Closed Won","GTX Pro","Darcel Schlecht","NCUXZU3S","Item Created"
"006i80000007PY7AAM","Warephase - GTX Basic","001i8000001AkgKAAS","0.0","2017-04-20","Closed Lost","GTX Basic","Gladys Colclough","YGNVLLUR","Item Created"
"006i80000007PY8AAM","Cheers - MG Advanced","001i8000001ALqZAAW","0.0","2017-04-11","Closed Lost","MG Advanced","James Ascencio","O08NQM1J","Item Created"
"006i80000007PY9AAM","Conecom - GTX Plus Basic","001i8000001AkfKAAS","1115.0","2017-06-27","Closed Won","GTX Plus Basic","Jonathan Berthelot","5OJ4IRW4","Item Created"
"006i80000007PYAAA2","Kan-code - GTX Basic","001i8000001AkfmAAC","533.0","2017-04-16","Closed Won","GTX Basic","Kami Bicknell","ZLY8SZXO","Item Created"
"006i80000007PYBAA2","Cheers - GTX Plus Basic","001i8000001ALqZAAW","1290.0","2017-04-13","Closed Won","GTX Plus Basic","Kami Bicknell","DCC85LZO","Item Created"
"006i80000007PYCAA2","Hottechi - GTX Basic","001i8000001AQMaAAO","0.0","2017-04-12","Closed Lost","GTX Basic","Kary Hendrixson","ZVWUL0LL","Item Created"
"006i80000007PYDAA2","Green-Plus - GTX Plus Basic","001i8000001AkfeAAC","0.0","2017-06-13","Closed Lost","GTX Plus Basic","Kary Hendrixson","4R5LIB5F","Item Created"
"006i80000007PYEAA2","Dontechi - MG Special","001i8000001AkfQAAS","0.0","2017-04-12","Closed Lost","MG Special","Lajuana Vencill","P010EEZF","Item Created"
"006i80000007PYFAA2","Codehow - GTX Plus Basic","001i8000001ALqaAAG","1047.0","2017-06-02","Closed Won","GTX Plus Basic","Lajuana Vencill","7AL9GWK6","Item Created"
"006i80000007PYGAA2","Gogozoom - MG Special","001i8000001AkfbAAC","47.0","2017-04-18","Closed Won","MG Special","Lajuana Vencill","RHXY2M2W","Item Created"
"006i80000007PYHAA2","Funholding - MG Advanced","001i8000001AkfWAAS","3393.0","2017-07-09","Negotiation/Review","MG Advanced","Markita Hansen","IKU97NEU","Item Created"
"006i80000007PYIAA2","Condax - GTX Basic","001i8000001AkfJAAS","0.0","2017-04-21","Closed Lost","GTX Basic","Marty Freudenburg","R7SESFM0","Item Created"
"006i80000007PYJAA2","Rangreen - GTX Pro","001i8000001Akg1AAC","4413.0","2017-06-09","Closed Won","GTX Pro","Marty Freudenburg","X501NN9P","Item Created"
"006i80000007PYKAA2","Hottechi - GTX Plus Basic","001i8000001AQMaAAO","950.0","2017-06-26","Closed Won","GTX Plus Basic","Maureen Marcano","AUDYTWRK","Item Created"
"006i80000007PYLAA2","Plussunin - GTX Pro","001i8000001Akg0AAC","0.0","2017-04-16","Closed Lost","GTX Pro","Reed Clapper","EUKD4Z0V","Item Created"
"006i80000007PYMAA2","The New York Inquirer - GTX Pro","001i8000001AkgFAAS","4136.0","2017-04-20","Closed Won","GTX Pro","Reed Clapper","KPUHKYWU","Item Created"
"006i80000007PYNAA2","Rundofase - MG Special","001i8000001Akg4AAC","62.0","2017-04-18","Closed Won","MG Special","Versie Hillebrand","B0KF3NFK","Item Created"
"006i80000007PYOAA2","J-Texon - MG Special","001i8000001AkflAAC","0.0","2017-04-18","Closed Lost","MG Special","Vicki Laflamme","70M5V003","Item Created"
"006i80000007PYPAA2","Goodsilron - GTX Basic","001i8000001AkfdAAC","467.0","2017-04-11","Closed Won","GTX Basic","Zane Levy","OC66D0JA","Item Created"
"006i80000007PYQAA2","Gekko & Co - GTX Plus Basic","001i8000001AkfYAAS","1075.0","2017-06-11","Closed Won","GTX Plus Basic","Boris Faz","KE7SZLG7","Item Created"
"006i80000007PYRAA2","Betatech - MG Special","001i8000001ALqSAAW","0.0","2017-04-19","Closed Lost","MG Special","Cecily Lampkin","XYZ39YT2","Item Created"
"006i80000007PYSAA2","Ontomedia - MG Special","001i8000001AkfwAAC","52.0","2017-04-13","Closed Won","MG Special","Daniell Hammack","O4LNS6IC","Item Created"
"006i80000007PYTAA2","Inity - GTX Pro","001i8000001AkfiAAC","0.0","2017-04-19","Closed Lost","GTX Pro","Darcel Schlecht","UKIM9XIZ","Item Created"
"006i80000007PYUAA2","Inity - GTX Pro","001i8000001AkfiAAC","0.0","2017-04-12","Closed Lost","GTX Pro","Darcel Schlecht","5Z0ACVAM","Item Created"
"006i80000007PYVAA2","Condax - GTX Pro","001i8000001AkfJAAS","4837.0","2017-04-18","Closed Won","GTX Pro","Darcel Schlecht","DIAR4IM7","Item Created"
"006i80000007PYWAA2","Plussunin - GTX Plus Basic","001i8000001Akg0AAC","0.0","2017-04-18","Closed Lost","GTX Plus Basic","Donn Cantrell","30YWHJV8","Item Created"
"006i80000007PYXAA2","Faxquote - GTX Basic","001i8000001AkfTAAS","0.0","2017-06-22","Closed Lost","GTX Basic","Elease Gluck","ABXW1X4U","Item Created"
"006i80000007PYYAA2","Xx-holding - GTX Plus Basic","001i8000001AkgLAAS","1163.0","2017-04-13","Closed Won","GTX Plus Basic","Elease Gluck","SZ1H1L8I","Item Created"
"006i80000007PYZAA2","Rundofase - GTX Basic","001i8000001Akg4AAC","0.0","2017-04-21","Closed Lost","GTX Basic","Gladys Colclough","IR03B656","Item Created"
"006i80000007PYaAAM","Rantouch - GTX Plus Pro","001i8000001Akg2AAC","0.0","2017-06-10","Closed Lost","GTX Plus Pro","James Ascencio","6NZROTHF","Item Created"
"006i80000007PYbAAM","Konex - GTX Basic","001i8000001AkfoAAC","0.0","2017-04-13","Closed Lost","GTX Basic","Kami Bicknell","IFIIB8Y6","Item Created"
"006i80000007PYcAAM","Groovestreet - GTX Basic","001i8000001AkffAAC","0.0","2017-04-13","Closed Lost","GTX Basic","Kary Hendrixson","R2CS85YJ","Item Created"
"006i80000007PYdAAM","Singletechno - GTX Basic","001i8000001Akg8AAC","0.0","2017-04-18","Closed Lost","GTX Basic","Kary Hendrixson","8EAINY61","Item Created"
"006i80000007PYeAAM","Doncon - GTX Basic","001i8000001AkfOAAS","568.0","2017-04-18","Closed Won","GTX Basic","Kary Hendrixson","T23MHC9C","Item Created"
"006i80000007PYfAAM","Rantouch - GTX Pro","001i8000001Akg2AAC","5063.0","2017-06-19","Closed Won","GTX Pro","Kary Hendrixson","D30QC4EE","Item Created"
"006i80000007PYgAAM","dambase - MG Advanced","001i8000001AkfMAAS","0.0","2017-04-21","Closed Lost","MG Advanced","Moses Frase","JHIX3ODA","Item Created"
"006i80000007PYhAAM","Rundofase - MG Special","001i8000001Akg4AAC","46.0","2017-06-06","Closed Won","MG Special","Moses Frase","BPUE8GTU","Item Created"
"006i80000007PYiAAM","dambase - MG Advanced","001i8000001AkfMAAS","0.0","2017-04-12","Closed Lost","MG Advanced","Niesha Huffines","2DOJKFNW","Item Created"
"006i80000007PYjAAM","Gogozoom - GTX Basic","001i8000001AkfbAAC","504.0","2017-04-12","Closed Won","GTX Basic","Niesha Huffines","0PSKGNYE","Item Created"
"006i80000007PYkAAM","Gogozoom - MG Special","001i8000001AkfbAAC","55.0","2017-04-13","Closed Won","MG Special","Niesha Huffines","J75N0QYA","Item Created"
"006i80000007PYlAAM","Hatfan - GTX Pro","001i8000001AkfgAAC","4760.0","2017-06-17","Closed Won","GTX Pro","Rosalina Dieter","SDS8SAZC","Item Created"
"006i80000007PYmAAM","Cancity - GTX Basic","001i8000001ALqYAAW","0.0","2017-04-21","Closed Lost","GTX Basic","Versie Hillebrand","1426E8W6","Item Created"
"006i80000007PYnAAM","Funholding - MG Advanced","001i8000001AkfWAAS","0.0","2017-04-18","Closed Lost","MG Advanced","Versie Hillebrand","3BFBN8JW","Item Created"
"006i80000007PYoAAM","Fasehatice - GTX Pro","001i8000001AkfSAAS","4653.0","2017-06-21","Closed Won","GTX Pro","Vicki Laflamme","W1GERPB9","Item Created"
"006i80000007PYpAAM","Opentech - MG Special","001i8000001AkfxAAC","0.0","2017-04-22","Closed Lost","MG Special","Violet Mclelland","922DHXBA","Item Created"
"006i80000007PYqAAM","Massive Dynamic - MG Special","001i8000001AkfsAAC","55.0","2017-04-12","Closed Won","MG Special","Violet Mclelland","L36WU4AH","Item Created"
"006i80000007PYrAAM","Rundofase - GTX Basic","001i8000001Akg4AAC","0.0","2017-04-18","Closed Lost","GTX Basic","Anna Snelling","2K8H292S","Item Created"
"006i80000007PYsAAM","Genco Pura Olive Oil Company - GTX Plus Basic","001i8000001AkfZAAS","1096.0","2017-07-11","Negotiation/Review","GTX Plus Basic","Boris Faz","7Y530NLJ","Item Created"
"006i80000007PYtAAM","Konex - MG Advanced","001i8000001AkfoAAC","3223.0","2017-04-22","Closed Won","MG Advanced","Boris Faz","XNHGOHPW","Item Created"
"006i80000007PYuAAM","Betasoloin - GTX Plus Pro","001i8000001ALqRAAW","0.0","2017-04-17","Closed Lost","GTX Plus Pro","Cassey Cress","GAM8C5ET","Item Created"
"006i80000007PYvAAM","Zathunicon - GTX Basic","001i8000001AkgPAAS","553.0","2017-04-19","Closed Won","GTX Basic","Cassey Cress","BHT7UEDJ","Item Created"
"006i80000007PYwAAM","Gekko & Co - GTX Plus Basic","001i8000001AkfYAAS","1114.0","2017-04-14","Closed Won","GTX Plus Basic","Cassey Cress","7PAVX9CP","Item Created"
"006i80000007PYxAAM","dambase - MG Advanced","001i8000001AkfMAAS","3785.0","2017-04-20","Closed Won","MG Advanced","Cecily Lampkin","IVW8MQGN","Item Created"
"006i80000007PYyAAM","Rangreen - GTX Plus Pro","001i8000001Akg1AAC","5482.0","2017-07-11","Negotiation/Review","GTX Plus Pro","Corliss Cosme","CVFUMOK9","Item Created"
"006i80000007PYzAAM","Streethex - GTX Plus Basic","001i8000001AkgCAAS","0.0","2017-04-14","Closed Lost","GTX Plus Basic","Darcel Schlecht","1VHUPB8X","Item Created"
"006i80000007PZ0AAM","Gogozoom - MG Advanced","001i8000001AkfbAAC","0.0","2017-06-28","Closed Lost","MG Advanced","Darcel Schlecht","G5FN7I7T","Item Created"
"006i80000007PZ1AAM","Yearin - GTX Pro","001i8000001AkgOAAS","5316.0","2017-04-13","Closed Won","GTX Pro","Donn Cantrell","OHVPXBSR","Item Created"
"006i80000007PZ2AAM","Goodsilron - MG Special","001i8000001AkfdAAC","0.0","2017-04-16","Closed Lost","MG Special","Hayden Neloms","GHY9QZKG","Item Created"
"006i80000007PZ3AAM","Cancity - GTX Pro","001i8000001ALqYAAW","0.0","2017-04-24","Closed Lost","GTX Pro","Jonathan Berthelot","M9RGVU1F","Item Created"
"006i80000007PZ4AAM","Dontechi - GTX Basic","001i8000001AkfQAAS","531.0","2017-06-23","Closed Won","GTX Basic","Jonathan Berthelot","JBBJL4C2","Item Created"
"006i80000007PZ5AAM","Rangreen - GTX Basic","001i8000001Akg1AAC","544.0","2017-06-16","Closed Won","GTX Basic","Jonathan Berthelot","HMI6RBK9","Item Created"
"006i80000007PZ6AAM","Y-corporation - GTX Basic","001i8000001AkgNAAS","478.0","2017-04-13","Closed Won","GTX Basic","Kami Bicknell","2EKGLB0Q","Item Created"
