opportunity_id,account,product,deal_stage,forecast_category,engage_date,close_date,close_value,estimated_value,sales_cycle_days,sales_agent,manager,regional_office,sector,office_location,account_revenue_millions,account_employees
21PRD9FN,Donware,GTX Pro,Won,Closed,2017-03-07,2017-05-15,5022.0,5022.0,69.0,Garret Kinder,Cara Losch,East,marketing,United States,1197.44,2570.0
ITIQJARB,Bioholding,GTX Plus Pro,Won,Closed,2017-03-07,2017-03-11,4887.0,4887.0,4.0,Gladys Colclough,Melvin Marxen,Central,medical,Philippines,587.34,1356.0
EAUV9J9L,Stanredtax,MG Advanced,Won,Closed,2017-03-07,2017-03-21,3724.0,3724.0,14.0,Gladys Colclough,Melvin Marxen,Central,finance,United States,1698.2,3798.0
9A4H9IAC,,GTX Plus Basic,Engaging,Commit,2017-03-07,,,1096.0,,James Ascencio,Summer Sewald,West,,,,
XWEZ1WNK,Y-corporation,GTX Basic,Won,Closed,2017-03-07,2017-03-11,535.0,535.0,4.0,James Ascencio,Summer Sewald,West,employment,United States,2871.35,9561.0
ZTLLHCBU,Dontechi,GTX Basic,Engaging,Commit,2017-03-07,,,550.0,,Kary Hendrixson,Summer Sewald,West,software,United States,4618.0,10083.0
JTSUYWUD,Blackzim,GTX Plus Pro,Lost,Omitted,2017-03-07,2017-05-24,0.0,0.0,78.0,Kary Hendrixson,Summer Sewald,West,retail,United States,497.11,1588.0
CJ5U6GX3,Singletechno,MG Advanced,Won,Closed,2017-03-07,2017-03-15,3969.0,3969.0,8.0,Markita Hansen,Celia Rouche,West,retail,United States,2214.94,5374.0
SLYFFVBE,Blackzim,GTX Plus Basic,Engaging,Commit,2017-03-07,,,1096.0,,Maureen Marcano,Summer Sewald,West,retail,United States,497.11,1588.0
HDUV7VJN,Toughzap,GTX Plus Pro,Won,Closed,2017-03-07,2017-03-13,6805.0,6805.0,6.0,Moses Frase,Dustin Brinkmann,Central,retail,United States,332.43,799.0
5OCY2XME,Isdom,GTX Plus Basic,Won,Closed,2017-03-07,2017-06-12,1190.0,1190.0,97.0,Niesha Huffines,Melvin Marxen,Central,medical,United States,3178.24,4540.0
1YB00UYY,Condax,GTX Plus Pro,Won,Closed,2017-03-07,2017-05-29,4821.0,4821.0,83.0,Rosie Papadopoulos,Cara Losch,East,medical,United States,4.54,9.0
NCMT5KK3,Dalttechnology,GTX Basic,Engaging,Commit,2017-03-07,,,550.0,,Vicki Laflamme,Celia Rouche,West,software,United States,98.79,96.0
Y23HQJRG,Kinnamplus,MG Special,Won,Closed,2017-03-07,2017-05-06,53.0,53.0,60.0,Violet Mclelland,Cara Losch,East,retail,United States,702.72,1831.0
81FNO0VM,,GTX Plus Basic,Engaging,Commit,2017-03-07,,,1096.0,,Wilburn Farren,Cara Losch,East,,,,
RFQP9VCW,,MG Advanced,Engaging,Commit,2017-03-07,,,3393.0,,Wilburn Farren,Cara Losch,East,,,,
NGCM47PC,,GTX Pro,Engaging,Commit,2017-03-07,,,4821.0,,Zane Levy,Summer Sewald,West,,,,
9HXSC391,Vehement Capital Partners,MG Advanced,Won,Closed,2017-03-08,2017-05-22,3087.0,3087.0,75.0,Cassey Cress,Rocco Neubert,East,finance,United States,646.1,883.0
ENOMNCOJ,Bioholding,MG Special,Won,Closed,2017-03-08,2017-06-03,59.0,59.0,87.0,Cecily Lampkin,Dustin Brinkmann,Central,medical,Philippines,587.34,1356.0
CG4TWLUR,Bubba Gump,GTX Plus Basic,Won,Closed,2017-03-08,2017-06-02,857.0,857.0,86.0,Corliss Cosme,Cara Losch,East,software,United States,987.39,2253.0
0FIG6ZP2,Massive Dynamic,GTX Plus Basic,Won,Closed,2017-03-08,2017-06-27,1142.0,1142.0,111.0,Daniell Hammack,Rocco Neubert,East,entertainment,United States,665.06,1095.0
IA62KQBO,Ganjaflex,GTX Basic,Won,Closed,2017-03-08,2017-05-14,566.0,566.0,67.0,Donn Cantrell,Rocco Neubert,East,retail,Japan,5158.71,17479.0
C54ZXDLT,Xx-zobam,MG Advanced,Won,Closed,2017-03-08,2017-03-18,4291.0,4291.0,10.0,Garret Kinder,Cara Losch,East,entertainment,United States,3838.39,8274.0
X96MMTCI,Rantouch,GTX Plus Basic,Won,Closed,2017-03-08,2017-06-16,1039.0,1039.0,100.0,Hayden Neloms,Celia Rouche,West,telecommunications,United States,1188.42,3015.0
P4RDU8QM,Xx-holding,MG Advanced,Won,Closed,2017-03-08,2017-05-19,3151.0,3151.0,72.0,Hayden Neloms,Celia Rouche,West,finance,United States,7537.24,20293.0
7C9Q2ZA3,Gogozoom,GTX Basic,Won,Closed,2017-03-08,2017-03-24,590.0,590.0,16.0,Jonathan Berthelot,Melvin Marxen,Central,telecommunications,United States,86.68,187.0
YZ1EYM3Y,Ron-tech,MG Advanced,Won,Closed,2017-03-08,2017-03-18,3217.0,3217.0,10.0,Jonathan Berthelot,Melvin Marxen,Central,medical,United States,3922.42,6837.0
M7J5BV9Q,Zoomit,GTX Basic,Won,Closed,2017-03-08,2017-03-11,597.0,597.0,3.0,Kami Bicknell,Summer Sewald,West,entertainment,United States,324.19,978.0
MDRX39D8,Newex,GTX Pro,Won,Closed,2017-03-08,2017-05-11,4918.0,4918.0,64.0,Kary Hendrixson,Summer Sewald,West,services,Germany,1012.72,3492.0
7GRFWF1U,Scotfind,GTX Pro,Won,Closed,2017-03-08,2017-03-19,5266.0,5266.0,11.0,Kary Hendrixson,Summer Sewald,West,software,United States,6354.87,16780.0
EHP6OQ69,Finhigh,MG Advanced,Lost,Omitted,2017-03-08,2017-05-14,0.0,0.0,67.0,Lajuana Vencill,Dustin Brinkmann,Central,finance,United States,1102.43,1759.0
JDXSS1HT,Silis,GTX Basic,Engaging,Commit,2017-03-08,,,550.0,,Markita Hansen,Celia Rouche,West,medical,United States,2818.38,6290.0
4R1NMA9E,Singletechno,GTX Basic,Lost,Omitted,2017-03-08,2017-05-17,0.0,0.0,70.0,Markita Hansen,Celia Rouche,West,retail,United States,2214.94,5374.0
CDA8Y12G,Blackzim,MG Special,Won,Closed,2017-03-08,2017-05-07,61.0,61.0,60.0,Markita Hansen,Celia Rouche,West,retail,United States,497.11,1588.0
RYLLRATF,Faxquote,MG Advanced,Won,Closed,2017-03-08,2017-05-31,3470.0,3470.0,84.0,Markita Hansen,Celia Rouche,West,telecommunications,United States,1825.82,5595.0
KEF5O2Q6,Betatech,GTX Basic,Lost,Omitted,2017-03-08,2017-06-26,0.0,0.0,110.0,Moses Frase,Dustin Brinkmann,Central,medical,Kenya,647.18,1185.0
Y38ULZPM,Newex,MG Special,Won,Closed,2017-03-08,2017-05-28,48.0,48.0,81.0,Rosalina Dieter,Celia Rouche,West,services,Germany,1012.72,3492.0
YFP8IZ98,Acme Corporation,MG Special,Won,Closed,2017-03-08,2017-06-22,61.0,61.0,106.0,Rosie Papadopoulos,Cara Losch,East,technology,United States,1100.04,2822.0
U9CDTLZM,Blackzim,MG Special,Lost,Omitted,2017-03-08,2017-05-26,0.0,0.0,79.0,Vicki Laflamme,Celia Rouche,West,retail,United States,497.11,1588.0
V5AN4BZF,Silis,GTX Basic,Lost,Omitted,2017-03-08,2017-05-29,0.0,0.0,82.0,Violet Mclelland,Cara Losch,East,medical,United States,2818.38,6290.0
58J6HCYK,Y-corporation,GTX Basic,Lost,Omitted,2017-03-08,2017-06-05,0.0,0.0,89.0,Zane Levy,Summer Sewald,West,employment,United States,2871.35,9561.0
GDGR4C37,Plusstrip,GTX Plus Basic,Lost,Omitted,2017-03-08,2017-05-27,0.0,0.0,80.0,Zane Levy,Summer Sewald,West,entertainment,United States,349.81,315.0
COOYICXU,Inity,GTX Basic,Lost,Omitted,2017-03-09,2017-05-22,0.0,0.0,74.0,Anna Snelling,Dustin Brinkmann,Central,marketing,United States,2403.58,8801.0
UALNIVAY,Hottechi,GTX Plus Pro,Lost,Omitted,2017-03-09,2017-05-11,0.0,0.0,63.0,Anna Snelling,Dustin Brinkmann,Central,technology,Korea,8170.38,16499.0
E5UW8AGQ,Streethex,GTX Basic,Won,Closed,2017-03-09,2017-06-11,595.0,595.0,94.0,Anna Snelling,Dustin Brinkmann,Central,retail,Belgium,1376.8,1165.0
EWA9JFBA,Zumgoity,MG Special,Won,Closed,2017-03-09,2017-06-01,51.0,51.0,84.0,Anna Snelling,Dustin Brinkmann,Central,medical,United States,441.08,1210.0
99DK6OHX,Opentech,MG Special,Lost,Omitted,2017-03-09,2017-06-08,0.0,0.0,91.0,Boris Faz,Rocco Neubert,East,finance,United States,355.23,853.0
MK57PHV1,Kan-code,GTX Pro,Won,Closed,2017-03-09,2017-05-25,4624.0,4624.0,77.0,Cassey Cress,Rocco Neubert,East,software,United States,11698.03,34288.0
T1F2I8ED,,GTX Plus Basic,Engaging,Commit,2017-03-09,,,1096.0,,Corliss Cosme,Cara Losch,East,,,,
26CH1NDR,Mathtouch,GTX Basic,Engaging,Commit,2017-03-09,,,550.0,,Daniell Hammack,Rocco Neubert,East,marketing,Jordan,3027.46,9516.0
ISAWVDYZ,,GTX Basic,Engaging,Commit,2017-03-09,,,550.0,,Daniell Hammack,Rocco Neubert,East,,,,
ZGZSYIJV,Finhigh,GTX Plus Basic,Lost,Omitted,2017-03-09,2017-05-15,0.0,0.0,67.0,Darcel Schlecht,Melvin Marxen,Central,finance,United States,1102.43,1759.0
6LI7FXQT,Bioholding,MG Special,Lost,Omitted,2017-03-09,2017-05-28,0.0,0.0,80.0,Darcel Schlecht,Melvin Marxen,Central,medical,Philippines,587.34,1356.0
D01U0UR8,Funholding,GTX Basic,Won,Closed,2017-03-09,2017-06-17,571.0,571.0,100.0,Darcel Schlecht,Melvin Marxen,Central,finance,United States,2819.5,7227.0
9LFX3HBC,Lexiqvolax,MG Advanced,Won,Closed,2017-03-09,2017-03-25,3333.0,3333.0,16.0,Elease Gluck,Celia Rouche,West,medical,United States,1618.89,3889.0
JP3IMU5X,Isdom,GTX Plus Pro,Won,Closed,2017-03-09,2017-05-16,4853.0,4853.0,68.0,Gladys Colclough,Melvin Marxen,Central,medical,United States,3178.24,4540.0
5I8WOI8P,Toughzap,MG Special,Won,Closed,2017-03-09,2017-06-08,51.0,51.0,91.0,Gladys Colclough,Melvin Marxen,Central,retail,United States,332.43,799.0
LJBQ7P0V,Zotware,MG Special,Engaging,Commit,2017-03-09,,,55.0,,James Ascencio,Summer Sewald,West,software,United States,4478.47,13809.0
ZRYPU2QW,,MG Advanced,Engaging,Commit,2017-03-09,,,3393.0,,James Ascencio,Summer Sewald,West,,,,
7C9BUYV0,Cheers,GTX Basic,Lost,Omitted,2017-03-09,2017-05-23,0.0,0.0,75.0,James Ascencio,Summer Sewald,West,entertainment,United States,4269.9,6472.0
GMVW87C4,Cheers,GTX Pro,Won,Closed,2017-03-09,2017-06-17,5035.0,5035.0,100.0,Kami Bicknell,Summer Sewald,West,entertainment,United States,4269.9,6472.0
NY9ARKRE,Codehow,MG Special,Won,Closed,2017-03-09,2017-06-01,51.0,51.0,84.0,Marty Freudenburg,Melvin Marxen,Central,software,United States,2714.9,2641.0
XO3XXR9X,Dalttechnology,GTX Pro,Won,Closed,2017-03-09,2017-06-09,4342.0,4342.0,92.0,Maureen Marcano,Summer Sewald,West,software,United States,98.79,96.0
8QBIFURM,Codehow,MG Advanced,Lost,Omitted,2017-03-09,2017-03-13,0.0,0.0,4.0,Versie Hillebrand,Dustin Brinkmann,Central,software,United States,2714.9,2641.0
0A1LN7GB,,MG Special,Engaging,Commit,2017-03-09,,,55.0,,Violet Mclelland,Cara Losch,East,,,,
ZWAJWK40,Vehement Capital Partners,MG Special,Won,Closed,2017-03-09,2017-06-22,48.0,48.0,105.0,Violet Mclelland,Cara Losch,East,finance,United States,646.1,883.0
WQ0C723A,Kan-code,GTX Plus Pro,Won,Closed,2017-03-09,2017-05-18,5215.0,5215.0,70.0,Zane Levy,Summer Sewald,West,software,United States,11698.03,34288.0
RCQ32MXL,Streethex,GTX Plus Basic,Lost,Omitted,2017-03-10,2017-05-12,0.0,0.0,63.0,Anna Snelling,Dustin Brinkmann,Central,retail,Belgium,1376.8,1165.0
396WP6JS,Gogozoom,MG Special,Won,Closed,2017-03-10,2017-03-19,58.0,58.0,9.0,Anna Snelling,Dustin Brinkmann,Central,telecommunications,United States,86.68,187.0
57689GK9,Finhigh,MG Advanced,Won,Closed,2017-03-10,2017-03-20,3587.0,3587.0,10.0,Cecily Lampkin,Dustin Brinkmann,Central,finance,United States,1102.43,1759.0
S2WDGIHL,Warephase,MG Advanced,Won,Closed,2017-03-10,2017-05-29,2915.0,2915.0,80.0,Cecily Lampkin,Dustin Brinkmann,Central,services,United States,2041.73,5276.0
8VG88HMH,Konex,GTX Pro,Won,Closed,2017-03-10,2017-06-28,4762.0,4762.0,110.0,Daniell Hammack,Rocco Neubert,East,technology,United States,7708.38,13756.0
TF7HCU69,Gekko & Co,GTX Plus Basic,Won,Closed,2017-03-10,2017-06-12,1062.0,1062.0,94.0,Garret Kinder,Cara Losch,East,retail,United States,2520.83,3502.0
0EX7ML4W,Finhigh,GTX Plus Pro,Lost,Omitted,2017-03-10,2017-05-10,0.0,0.0,61.0,Gladys Colclough,Melvin Marxen,Central,finance,United States,1102.43,1759.0
1B27CZ2M,,GTX Plus Pro,Engaging,Commit,2017-03-10,,,5482.0,,James Ascencio,Summer Sewald,West,,,,
839AMI93,,GTX Basic,Engaging,Commit,2017-03-10,,,550.0,,Kary Hendrixson,Summer Sewald,West,,,,
BFGASJAW,,GTX Basic,Engaging,Commit,2017-03-10,,,550.0,,Kary Hendrixson,Summer Sewald,West,,,,
5BSHJG7W,Kan-code,GTX Basic,Lost,Omitted,2017-03-10,2017-05-30,0.0,0.0,81.0,Kary Hendrixson,Summer Sewald,West,software,United States,11698.03,34288.0
HW38EMKM,Kan-code,GTX Plus Pro,Lost,Omitted,2017-03-10,2017-03-20,0.0,0.0,10.0,Maureen Marcano,Summer Sewald,West,software,United States,11698.03,34288.0
5XPYFICK,Inity,MG Special,Engaging,Commit,2017-03-10,,,55.0,,Rosie Papadopoulos,Cara Losch,East,marketing,United States,2403.58,8801.0
B5QCN9H7,Massive Dynamic,MG Special,Lost,Omitted,2017-03-10,2017-05-29,0.0,0.0,80.0,Violet Mclelland,Cara Losch,East,entertainment,United States,665.06,1095.0
X7M4GO0J,Zencorporation,GTX Plus Basic,Won,Closed,2017-03-10,2017-06-28,1074.0,1074.0,110.0,Violet Mclelland,Cara Losch,East,technology,China,40.79,142.0
JYI35PPE,Newex,MG Special,Lost,Omitted,2017-03-10,2017-05-05,0.0,0.0,56.0,Zane Levy,Summer Sewald,West,services,Germany,1012.72,3492.0
6XHE52MV,Inity,MG Special,Lost,Omitted,2017-03-11,2017-05-30,0.0,0.0,80.0,Anna Snelling,Dustin Brinkmann,Central,marketing,United States,2403.58,8801.0
0YN6EALP,Scottech,MG Special,Won,Closed,2017-03-11,2017-03-17,57.0,57.0,6.0,Anna Snelling,Dustin Brinkmann,Central,marketing,United States,45.39,100.0
A4LUP6W6,Zotware,GTX Basic,Won,Closed,2017-03-11,2017-05-22,586.0,586.0,72.0,Cassey Cress,Rocco Neubert,East,software,United States,4478.47,13809.0
KUK2H5MD,Rundofase,GTX Plus Basic,Won,Closed,2017-03-11,2017-06-13,1184.0,1184.0,94.0,Cecily Lampkin,Dustin Brinkmann,Central,technology,United States,1008.06,1238.0
HTW9348H,Silis,GTX Basic,Lost,Omitted,2017-03-11,2017-05-19,0.0,0.0,69.0,Donn Cantrell,Rocco Neubert,East,medical,United States,2818.38,6290.0
ILR33OAV,,MG Advanced,Engaging,Commit,2017-03-11,,,3393.0,,James Ascencio,Summer Sewald,West,,,,
A6CE8BHR,Lexiqvolax,GTX Plus Basic,Lost,Omitted,2017-03-11,2017-06-08,0.0,0.0,89.0,James Ascencio,Summer Sewald,West,medical,United States,1618.89,3889.0
UI1UION3,J-Texon,GTX Basic,Won,Closed,2017-03-11,2017-06-10,526.0,526.0,91.0,James Ascencio,Summer Sewald,West,retail,United States,1388.67,3583.0
ZPX96Q40,Condax,GTX Plus Pro,Won,Closed,2017-03-11,2017-06-12,5344.0,5344.0,93.0,James Ascencio,Summer Sewald,West,medical,United States,4.54,9.0
I0CYLPNE,Konex,GTX Pro,Won,Closed,2017-03-11,2017-05-22,4125.0,4125.0,72.0,James Ascencio,Summer Sewald,West,technology,United States,7708.38,13756.0
FGH181PC,Dalttechnology,GTX Basic,Won,Closed,2017-03-11,2017-06-06,528.0,528.0,87.0,Kami Bicknell,Summer Sewald,West,software,United States,98.79,96.0
8OBC9CQE,Singletechno,MG Advanced,Won,Closed,2017-03-11,2017-03-26,3254.0,3254.0,15.0,Kami Bicknell,Summer Sewald,West,retail,United States,2214.94,5374.0
G3KFZ8KX,Green-Plus,GTX Pro,Lost,Omitted,2017-03-11,2017-05-07,0.0,0.0,57.0,Kary Hendrixson,Summer Sewald,West,services,United States,692.19,1922.0
2Y84YR3K,J-Texon,GTX Basic,Won,Closed,2017-03-11,2017-05-24,516.0,516.0,74.0,Kary Hendrixson,Summer Sewald,West,retail,United States,1388.67,3583.0
97QHOOWD,Y-corporation,GTX Basic,Won,Closed,2017-03-11,2017-03-27,538.0,538.0,16.0,Kary Hendrixson,Summer Sewald,West,employment,United States,2871.35,9561.0
YL7XWUYO,Codehow,GTX Basic,Won,Closed,2017-03-11,2017-06-17,459.0,459.0,98.0,Lajuana Vencill,Dustin Brinkmann,Central,software,United States,2714.9,2641.0
VO8TFB31,Cheers,GTX Basic,Lost,Omitted,2017-03-11,2017-06-26,0.0,0.0,107.0,Maureen Marcano,Summer Sewald,West,entertainment,United States,4269.9,6472.0
Q949MQ5W,Sunnamplex,GTX Pro,Won,Closed,2017-03-11,2017-05-22,5137.0,5137.0,72.0,Maureen Marcano,Summer Sewald,West,marketing,Poland,894.37,1593.0
HZU0L5GS,Konmatfix,MG Advanced,Won,Closed,2017-03-11,2017-06-04,3330.0,3330.0,85.0,Moses Frase,Dustin Brinkmann,Central,marketing,United States,375.43,1190.0
8RF8XVYF,Conecom,GTX Basic,Won,Closed,2017-03-11,2017-05-10,589.0,589.0,60.0,Versie Hillebrand,Dustin Brinkmann,Central,technology,United States,1520.66,1806.0
ZILYYA1V,Goodsilron,MG Special,Won,Closed,2017-03-11,2017-03-30,45.0,45.0,19.0,Vicki Laflamme,Celia Rouche,West,marketing,United States,2952.73,5107.0
BY2L60V1,,MG Special,Engaging,Commit,2017-03-11,,,55.0,,Zane Levy,Summer Sewald,West,,,,
NH0WGTR4,Funholding,MG Special,Lost,Omitted,2017-03-12,2017-05-25,0.0,0.0,74.0,Anna Snelling,Dustin Brinkmann,Central,finance,United States,2819.5,7227.0
73HO9OZC,Finjob,GTX Basic,Engaging,Commit,2017-03-12,,,550.0,,Cassey Cress,Rocco Neubert,East,employment,United States,2059.9,3644.0
WBJX6O2D,Opentech,GTX Plus Pro,Won,Closed,2017-03-12,2017-06-11,5664.0,5664.0,91.0,Cassey Cress,Rocco Neubert,East,finance,United States,355.23,853.0
1IHNDN80,Streethex,MG Advanced,Lost,Omitted,2017-03-12,2017-05-02,0.0,0.0,51.0,Cecily Lampkin,Dustin Brinkmann,Central,retail,Belgium,1376.8,1165.0
T14K7M5G,Initech,GTX Plus Basic,Won,Closed,2017-03-12,2017-06-11,1074.0,1074.0,91.0,Corliss Cosme,Cara Losch,East,telecommunications,United States,6395.05,20275.0
XPP2Q5WQ,Globex Corporation,GTX Plus Basic,Lost,Omitted,2017-03-12,2017-05-02,0.0,0.0,51.0,Darcel Schlecht,Melvin Marxen,Central,technology,Norway,1223.72,2497.0
FM4LX5O0,Treequote,GTX Pro,Lost,Omitted,2017-03-12,2017-05-26,0.0,0.0,75.0,Darcel Schlecht,Melvin Marxen,Central,telecommunications,United States,5266.09,8595.0
HG07756D,Finjob,GTX Basic,Won,Closed,2017-03-12,2017-03-31,481.0,481.0,19.0,Elease Gluck,Celia Rouche,West,employment,United States,2059.9,3644.0
E7YSM99K,Labdrill,GTX Plus Basic,Won,Closed,2017-03-12,2017-06-02,1101.0,1101.0,82.0,Elease Gluck,Celia Rouche,West,medical,United States,2741.37,9226.0
4D1FP59D,Warephase,GTX Basic,Won,Closed,2017-03-12,2017-06-23,522.0,522.0,103.0,Gladys Colclough,Melvin Marxen,Central,services,United States,2041.73,5276.0
3E4VTH6E,Hatfan,MG Special,Engaging,Commit,2017-03-12,,,55.0,,Hayden Neloms,Celia Rouche,West,services,United States,792.46,1299.0
TK29F68V,Y-corporation,MG Special,Won,Closed,2017-03-12,2017-06-13,49.0,49.0,93.0,Hayden Neloms,Celia Rouche,West,employment,United States,2871.35,9561.0
QHJ3W8FW,,GTX Pro,Engaging,Commit,2017-03-12,,,4821.0,,Kami Bicknell,Summer Sewald,West,,,,
N3H82NHO,Newex,GTX Pro,Won,Closed,2017-03-12,2017-06-02,4865.0,4865.0,82.0,Kami Bicknell,Summer Sewald,West,services,Germany,1012.72,3492.0
GTANESSU,Isdom,GTX Plus Basic,Won,Closed,2017-03-12,2017-05-22,991.0,991.0,71.0,Lajuana Vencill,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
LA0O6BHX,Dontechi,GTX Plus Pro,Won,Closed,2017-03-12,2017-05-27,4509.0,4509.0,76.0,Lajuana Vencill,Dustin Brinkmann,Central,software,United States,4618.0,10083.0
RRKQ0P07,Nam-zim,GTX Pro,Won,Closed,2017-03-12,2017-05-03,5169.0,5169.0,52.0,Markita Hansen,Celia Rouche,West,services,Brazil,405.59,1179.0
J4V3VKQ5,Sonron,GTX Basic,Won,Closed,2017-03-12,2017-03-27,491.0,491.0,15.0,Maureen Marcano,Summer Sewald,West,telecommunications,United States,1699.85,5108.0
17U8549G,Labdrill,GTX Pro,Won,Closed,2017-03-12,2017-06-15,4281.0,4281.0,95.0,Maureen Marcano,Summer Sewald,West,medical,United States,2741.37,9226.0
G281LUYF,Finhigh,GTX Plus Basic,Lost,Omitted,2017-03-12,2017-05-08,0.0,0.0,57.0,Niesha Huffines,Melvin Marxen,Central,finance,United States,1102.43,1759.0
4NAK1XFV,Umbrella Corporation,MG Special,Lost,Omitted,2017-03-12,2017-05-18,0.0,0.0,67.0,Rosie Papadopoulos,Cara Losch,East,finance,United States,2022.14,5113.0
Y34MVXP3,Kinnamplus,MG Advanced,Won,Closed,2017-03-12,2017-06-27,3443.0,3443.0,107.0,Rosie Papadopoulos,Cara Losch,East,retail,United States,702.72,1831.0
N8G3G1UF,Gogozoom,MG Special,Won,Closed,2017-03-12,2017-05-29,60.0,60.0,78.0,Versie Hillebrand,Dustin Brinkmann,Central,telecommunications,United States,86.68,187.0
SDXZB8MC,Hottechi,MG Special,Won,Closed,2017-03-12,2017-06-20,53.0,53.0,100.0,Versie Hillebrand,Dustin Brinkmann,Central,technology,Korea,8170.38,16499.0
PFUE2JYB,Finjob,MG Special,Won,Closed,2017-03-12,2017-05-26,56.0,56.0,75.0,Vicki Laflamme,Celia Rouche,West,employment,United States,2059.9,3644.0
4A8SFEJ2,Scotfind,GTX Basic,Won,Closed,2017-03-12,2017-03-17,665.0,665.0,5.0,Zane Levy,Summer Sewald,West,software,United States,6354.87,16780.0
HEG8WPQF,Inity,GTX Plus Basic,Won,Closed,2017-03-13,2017-05-09,1140.0,1140.0,57.0,Anna Snelling,Dustin Brinkmann,Central,marketing,United States,2403.58,8801.0
0FST40LV,Streethex,MG Special,Won,Closed,2017-03-13,2017-05-25,52.0,52.0,73.0,Anna Snelling,Dustin Brinkmann,Central,retail,Belgium,1376.8,1165.0
I7WERQ6B,Warephase,MG Special,Won,Closed,2017-03-13,2017-06-08,52.0,52.0,87.0,Anna Snelling,Dustin Brinkmann,Central,services,United States,2041.73,5276.0
T7UYHDUN,Donquadtech,GTX Plus Pro,Lost,Omitted,2017-03-13,2017-03-24,0.0,0.0,11.0,Boris Faz,Rocco Neubert,East,technology,United States,1712.68,3194.0
Y28VHZKQ,,MG Advanced,Engaging,Commit,2017-03-13,,,3393.0,,Cassey Cress,Rocco Neubert,East,,,,
V0EIMVES,Konmatfix,GTX Plus Pro,Won,Closed,2017-03-13,2017-05-13,5121.0,5121.0,61.0,Cecily Lampkin,Dustin Brinkmann,Central,marketing,United States,375.43,1190.0
DL4SZAGH,Rundofase,MG Advanced,Won,Closed,2017-03-13,2017-03-31,3611.0,3611.0,18.0,Cecily Lampkin,Dustin Brinkmann,Central,technology,United States,1008.06,1238.0
RVIU1YQ8,Massive Dynamic,MG Special,Won,Closed,2017-03-13,2017-03-24,50.0,50.0,11.0,Corliss Cosme,Cara Losch,East,entertainment,United States,665.06,1095.0
ZNSWDHTJ,Rundofase,GTX Basic,Won,Closed,2017-03-13,2017-05-15,618.0,618.0,63.0,Darcel Schlecht,Melvin Marxen,Central,technology,United States,1008.06,1238.0
A2G8VYZY,Globex Corporation,GTX Plus Basic,Won,Closed,2017-03-13,2017-03-17,1247.0,1247.0,4.0,Darcel Schlecht,Melvin Marxen,Central,technology,Norway,1223.72,2497.0
F5I33E1I,Sumace,MG Special,Engaging,Commit,2017-03-13,,,55.0,,Elease Gluck,Celia Rouche,West,retail,Romania,167.89,493.0
Y9B94N72,Donware,MG Special,Won,Closed,2017-03-13,2017-05-03,55.0,55.0,51.0,Garret Kinder,Cara Losch,East,marketing,United States,1197.44,2570.0
34MBPHRL,Singletechno,GTX Plus Basic,Won,Closed,2017-03-13,2017-06-17,1157.0,1157.0,96.0,Hayden Neloms,Celia Rouche,West,retail,United States,2214.94,5374.0
K73K8IQ3,Hottechi,GTX Basic,Won,Closed,2017-03-13,2017-05-22,537.0,537.0,70.0,Kary Hendrixson,Summer Sewald,West,technology,Korea,8170.38,16499.0
8L5WBK75,Dalttechnology,GTX Pro,Won,Closed,2017-03-13,2017-03-30,4955.0,4955.0,17.0,Kary Hendrixson,Summer Sewald,West,software,United States,98.79,96.0
Z1RN8D42,Singletechno,GTX Pro,Won,Closed,2017-03-13,2017-06-02,5606.0,5606.0,81.0,Kary Hendrixson,Summer Sewald,West,retail,United States,2214.94,5374.0
4IT33RBO,,GTX Basic,Engaging,Commit,2017-03-13,,,550.0,,Markita Hansen,Celia Rouche,West,,,,
JV1NCDKP,Isdom,MG Special,Won,Closed,2017-03-13,2017-05-11,57.0,57.0,59.0,Moses Frase,Dustin Brinkmann,Central,medical,United States,3178.24,4540.0
ECCVMNUZ,Sunnamplex,MG Special,Won,Closed,2017-03-13,2017-05-20,66.0,66.0,68.0,Rosalina Dieter,Celia Rouche,West,marketing,Poland,894.37,1593.0
A3GVFKYP,Dalttechnology,GTX Pro,Won,Closed,2017-03-13,2017-06-27,5113.0,5113.0,106.0,Zane Levy,Summer Sewald,West,software,United States,98.79,96.0
COTHR6F7,Sunnamplex,GTX Pro,Won,Closed,2017-03-13,2017-05-22,4595.0,4595.0,70.0,Zane Levy,Summer Sewald,West,marketing,Poland,894.37,1593.0
7VKQWIXD,,GTX Plus Basic,Engaging,Commit,2017-03-14,,,1096.0,,Boris Faz,Rocco Neubert,East,,,,
3OAEEV0S,Gekko & Co,MG Advanced,Won,Closed,2017-03-14,2017-03-21,3503.0,3503.0,7.0,Cassey Cress,Rocco Neubert,East,retail,United States,2520.83,3502.0
